file_path,file_name,source_area,line_number,variable_name,variable_style,extraction_type,likely_role,module_hint,context
components\revenue-summary\RevenueSummaryStatusStrip.jsx,RevenueSummaryStatusStrip.jsx,components,44,Health,PascalCase,object_key,object_field,,/> <Pill text={`Health: ${health}`} tone={health} /> <Pill
components\revenue-summary\RevenueSummarySummaryCard.jsx,RevenueSummarySummaryCard.jsx,components,50,Health,PascalCase,object_key,object_field,,"<div className=""ui-actions""> <Pill text={`Health: ${health}`} tone={health} /> </div>"
components\materials\MaterialsStatusStrip.jsx,MaterialsStatusStrip.jsx,components,58,Margin,PascalCase,object_key,object_field,,<Pill text={`Margin: ${margin_health}`} tone={margin_health}
lib\audit\buildLiveAuditSnapshotExport.js,buildLiveAuditSnapshotExport.js,lib,5,Purpose,PascalCase,object_key,object_field,,* * Purpose: * Build the app-state JSON contract required by:
lib\audit\downloadLiveAuditSnapshot.js,downloadLiveAuditSnapshot.js,lib,5,Purpose,PascalCase,object_key,object_field,,* * Purpose: * Browser-side helper to download a QS Tools live audit snapshot JSON file.
components\materials\MaterialsStatusStrip.jsx,MaterialsStatusStrip.jsx,components,62,Warnings,PascalCase,object_key,warnings_field,,"<Pill text={`Warnings: ${warning_count}`} tone={warning_count > 0 ? ""bad"" : ""good""}"
components\rates\square-metre\SquareMetreRateStatusStrip.jsx,SquareMetreRateStatusStrip.jsx,components,44,Warnings,PascalCase,object_key,warnings_field,,"<Pill text={`Warnings: ${warning_count}`} tone={warning_count > 0 ? ""bad"" : ""good""}"
components\revenue-summary\RevenueSummaryStatusStrip.jsx,RevenueSummaryStatusStrip.jsx,components,46,Warnings,PascalCase,object_key,warnings_field,,"<Pill text={`Warnings: ${warning_count}`} tone={warning_count > 0 ? ""bad"" : ""good""}"
lib\data\accLevyRates2026_2027.js,accLevyRates2026_2027.js,lib,24,acc_cu_code,snake_case,object_key,object_field,,"export const ACC_LEVY_RATE_FIELDS = { acc_cu_code: ""ACC Classification Unit code"", acc_cu_description: ""ACC Classification Unit description"","
lib\data\accLevyRates2026_2027.js,accLevyRates2026_2027.js,lib,39,acc_cu_code,snake_case,object_key,object_field,,"{ acc_cu_code: ""00000"", acc_cu_description: ""Example industry classification"","
lib\data\accLevyRates2026_2027.js,accLevyRates2026_2027.js,lib,25,acc_cu_description,snake_case,object_key,object_field,,"acc_cu_code: ""ACC Classification Unit code"", acc_cu_description: ""ACC Classification Unit description"", bic_code: ""Business Industry Classification code"","
lib\data\accLevyRates2026_2027.js,accLevyRates2026_2027.js,lib,40,acc_cu_description,snake_case,object_key,object_field,,"acc_cu_code: ""00000"", acc_cu_description: ""Example industry classification"", bic_code: ""A000000"","
lib\selectors\quickStartSelectors.js,quickStartSelectors.js,lib,146,annual_income,snake_case,snake_case_reference,output_contract_field,,"annual_perfect_text: `If everything went perfectly: ${format_currency(output_contract.perfect_world_income)} / year`, annual_real_text: `More realistically: ~ ${format_currency(output_contract.annual_income)} / year`,"
lib\calculations\materialsCalculations.js,materialsCalculations.js,lib,48,annual_material_cost,snake_case,snake_case_reference,warning_id,,"if (annual_material_cost <= 0) { warnings.push(""Cost missing"");"
lib\calculations\materialsCalculations.js,materialsCalculations.js,lib,52,annual_material_cost,snake_case,snake_case_reference,warning_id,,"if (annual_material_revenue === 0 && annual_material_cost === 0) { warnings.push(""No material inputs entered"");"
lib\storage\materialsStorage.js,materialsStorage.js,lib,6,annual_material_cost,snake_case,object_key,object_field,,"export const DEFAULT_MATERIALS_STATE = { annual_material_cost: 0, annual_material_revenue: 0,"
lib\calculations\materialsCalculations.js,materialsCalculations.js,lib,44,annual_material_revenue,snake_case,snake_case_reference,warning_id,,"if (annual_material_revenue <= 0) { warnings.push(""Revenue missing"");"
lib\calculations\materialsCalculations.js,materialsCalculations.js,lib,52,annual_material_revenue,snake_case,snake_case_reference,warning_id,,"if (annual_material_revenue === 0 && annual_material_cost === 0) { warnings.push(""No material inputs entered"");"
lib\calculations\materialsCalculations.js,materialsCalculations.js,lib,56,annual_material_revenue,snake_case,snake_case_reference,warning_id,,"if (annual_material_revenue > 0 && material_margin_annual < 0) { warnings.push(""Negative material margin"");"
lib\calculations\materialsCalculations.js,materialsCalculations.js,lib,60,annual_material_revenue,snake_case,snake_case_reference,warning_id,,"if (annual_material_revenue > 0 && material_margin_annual === 0) { warnings.push(""Zero material margin"");"
lib\storage\materialsStorage.js,materialsStorage.js,lib,7,annual_material_revenue,snake_case,object_key,object_field,,"annual_material_cost: 0, annual_material_revenue: 0,"
lib\selectors\quickStartSelectors.js,quickStartSelectors.js,lib,145,annual_perfect_text,snake_case,object_key,output_contract_field,,"lost_rate_pct: 100 - output_contract.fill_percent, annual_perfect_text: `If everything went perfectly: ${format_currency(output_contract.perfect_world_income)} / year`, annual_real_text: `More realistically: ~ ${format_currency(output_contract.annual_income)} / year`,"
lib\selectors\quickStartSelectors.js,quickStartSelectors.js,lib,146,annual_real_text,snake_case,object_key,output_contract_field,,"annual_perfect_text: `If everything went perfectly: ${format_currency(output_contract.perfect_world_income)} / year`, annual_real_text: `More realistically: ~ ${format_currency(output_contract.annual_income)} / year`,"
app\settings\page.jsx,page.jsx,app,7,availableThemes,camelCase,destructured_name,consumed_field,,"export default function SettingsPage() { const { theme, setTheme, availableThemes } = useTheme();"
hooks\useTheme.js,useTheme.js,hooks,33,availableThemes,camelCase,object_key,object_field,,"setTheme, availableThemes: getAllowedThemes(), };"
lib\storage\squareMetreRateStorage.js,squareMetreRateStorage.js,lib,11,average_job_size_m2,snake_case,object_key,object_field,,"small_job_threshold_m2: 0, average_job_size_m2: 0, small_job_uplift_percent: 0,"
components\quick-start\QuickStartMainCard.jsx,QuickStartMainCard.jsx,components,219,background,plain,object_key,object_field,,"width: `${percent}%`, background: ""#5c8fe0"", }}"
components\materials\MaterialsStatusStrip.jsx,MaterialsStatusStrip.jsx,components,63,bad,plain,quoted_object_key,warning_id,,"text={`Warnings: ${warning_count}`} tone={warning_count > 0 ? ""bad"" : ""good""} />"
components\rates\square-metre\SquareMetreRateStatusStrip.jsx,SquareMetreRateStatusStrip.jsx,components,45,bad,plain,quoted_object_key,warning_id,,"text={`Warnings: ${warning_count}`} tone={warning_count > 0 ? ""bad"" : ""good""} />"
components\revenue-summary\RevenueSummaryStatusStrip.jsx,RevenueSummaryStatusStrip.jsx,components,47,bad,plain,quoted_object_key,warning_id,,"text={`Warnings: ${warning_count}`} tone={warning_count > 0 ? ""bad"" : ""good""} />"
lib\calculations\squareMetreRateCalculations.js,squareMetreRateCalculations.js,lib,42,base_square_metre_rate,snake_case,snake_case_reference,warning_id,,"if (base_square_metre_rate <= 0) { warnings.push(""Base rate missing"");"
lib\storage\squareMetreRateStorage.js,squareMetreRateStorage.js,lib,6,base_square_metre_rate,snake_case,object_key,object_field,,"export const DEFAULT_SQUARE_METRE_RATE_STATE = { base_square_metre_rate: 0, minimum_charge: 0,"
lib\data\accLevyRates2026_2027.js,accLevyRates2026_2027.js,lib,26,bic_code,snake_case,object_key,object_field,,"acc_cu_description: ""ACC Classification Unit description"", bic_code: ""Business Industry Classification code"", bic_description: ""Business Industry Classification description"","
lib\data\accLevyRates2026_2027.js,accLevyRates2026_2027.js,lib,41,bic_code,snake_case,object_key,object_field,,"acc_cu_description: ""Example industry classification"", bic_code: ""A000000"", bic_description: ""Example BIC description"","
lib\data\accLevyRates2026_2027.js,accLevyRates2026_2027.js,lib,27,bic_description,snake_case,object_key,object_field,,"bic_code: ""Business Industry Classification code"", bic_description: ""Business Industry Classification description"", levy_risk_group: ""ACC levy risk group"","
lib\data\accLevyRates2026_2027.js,accLevyRates2026_2027.js,lib,42,bic_description,snake_case,object_key,object_field,,"bic_code: ""A000000"", bic_description: ""Example BIC description"", levy_risk_group: ""000"","
app\demo-login\page.jsx,page.jsx,app,26,body,plain,object_key,object_field,,"}, body: JSON.stringify({ password,"
app\page.js,page.js,app,12,body,plain,object_key,object_field,,"title: ""See how your business recovers those costs"", body: ""Understand how your business turns work into revenue and how each part contributes to your overall performance."", },"
app\page.js,page.js,app,16,body,plain,object_key,object_field,,"title: ""Check your work against your own model"", body: ""Compare real jobs or quotes against your business baseline to see whether they are working."", },"
app\page.js,page.js,app,8,body,plain,object_key,object_field,,"title: ""Understand your real cost base"", body: ""Build your business using your actual numbers so you can see what it truly costs to operate."", },"
lib\storage\quickStartStorage.js,quickStartStorage.js,lib,8,business_type,snake_case,object_key,object_field,,"export const DEFAULT_QUICK_START_STATE = { business_type: ""labour_rate_reality_check"","
lib\audit\buildLiveAuditSnapshotExport.js,buildLiveAuditSnapshotExport.js,lib,6,by,plain,object_key,object_field,,* Purpose: * Build the app-state JSON contract required by: *
components\common\ReclassificationBoard.jsx,ReclassificationBoard.jsx,components,58,category,plain,object_key,object_field,,"<div className=""ui-help""> Current category: {row.effective_category_label} </div>"
lib\storage\quickStartStorage.js,quickStartStorage.js,lib,27,charge_out_rate,snake_case,object_key,object_field,,"operator_rate: 45, charge_out_rate: 180, utilisation_hours: 30,"
components\materials\MaterialsStatusStrip.jsx,MaterialsStatusStrip.jsx,components,26,cost_entered,snake_case,snake_case_reference,warning_id,,"revenue_entered = false, cost_entered = false, warning_count = 0,"
lib\selectors\materialsSelectors.js,materialsSelectors.js,lib,26,cost_entered,snake_case,snake_case_reference,warning_id,,"revenue_entered, cost_entered, warning_count: Array.isArray(calculated.warnings)"
lib\audit\buildLiveAuditSnapshotExport.js,buildLiveAuditSnapshotExport.js,lib,136,cost_of_sales_mapping_variance,snake_case,object_key,warning_id,,"), cost_of_sales_mapping_variance: roundMoney( getValue(explainedVariance, ""cost_of_sales_mapping_variance"", 0)"
lib\audit\buildLiveAuditSnapshotExport.js,buildLiveAuditSnapshotExport.js,lib,137,cost_of_sales_mapping_variance,snake_case,warning_id,warning_id,,"cost_of_sales_mapping_variance: roundMoney( getValue(explainedVariance, ""cost_of_sales_mapping_variance"", 0) ),"
lib\selectors\quickStartSelectors.js,quickStartSelectors.js,lib,135,cost_pct,snake_case,object_key,output_contract_field,,"cost_pct: output_contract.cost_pct, labour_pct: output_contract.labour_pct,"
lib\calculations\recoveryAnalysisCalculations.js,recoveryAnalysisCalculations.js,lib,116,cost_reduction_required_at_current_rates,snake_case,warning_id,warning_id,,"extra_hours_required_at_current_rates, cost_reduction_required_at_current_rates, required_average_rate_increase,"
lib\calculations\recoveryAnalysisCalculations.js,recoveryAnalysisCalculations.js,lib,62,cost_reduction_required_at_current_rates,snake_case,declaration,warning_id,,const cost_reduction_required_at_current_rates = shortfall_amount;
lib\selectors\recoveryAnalysisSelectors.js,recoveryAnalysisSelectors.js,lib,62,cost_reduction_required_at_current_rates,snake_case,object_key,warning_id,,"cost_reduction_required_at_current_rates: recovery_analysis.cost_reduction_required_at_current_rates,"
lib\selectors\recoveryAnalysisSelectors.js,recoveryAnalysisSelectors.js,lib,63,cost_reduction_required_at_current_rates,snake_case,warning_id,warning_id,,"cost_reduction_required_at_current_rates: recovery_analysis.cost_reduction_required_at_current_rates, cost_reduction_required_at_current_rates_display: formatMoney("
lib\selectors\recoveryAnalysisSelectors.js,recoveryAnalysisSelectors.js,lib,65,cost_reduction_required_at_current_rates,snake_case,warning_id,warning_id,,"cost_reduction_required_at_current_rates_display: formatMoney( recovery_analysis.cost_reduction_required_at_current_rates ),"
lib\selectors\recoveryAnalysisSelectors.js,recoveryAnalysisSelectors.js,lib,64,cost_reduction_required_at_current_rates_display,snake_case,object_key,warning_id,,"recovery_analysis.cost_reduction_required_at_current_rates, cost_reduction_required_at_current_rates_display: formatMoney( recovery_analysis.cost_reduction_required_at_current_rates"
lib\selectors\quickStartSelectors.js,quickStartSelectors.js,lib,131,cost_value,snake_case,object_key,output_contract_field,,"cost_value: format_currency(output_contract.cost_value), labour_value: format_currency(output_contract.labour_value),"
lib\storage\materialsStorage.js,materialsStorage.js,lib,19,created_at,snake_case,object_key,object_field,,"is_active: true, created_at: """", updated_at: """","
lib\storage\revenueSummaryStorage.js,revenueSummaryStorage.js,lib,26,created_at,snake_case,object_key,object_field,,"is_active: true, created_at: """", updated_at: """","
lib\storage\squareMetreRateStorage.js,squareMetreRateStorage.js,lib,21,created_at,snake_case,object_key,object_field,,"is_active: true, created_at: """", updated_at: """","
lib\selectors\quickStartSelectors.js,quickStartSelectors.js,lib,95,crew_days,snake_case,snake_case_reference,output_contract_field,,"label: ""Crew days"", value: `${output_contract.crew_days.toFixed(1)} days`, },"
lib\calculations\revenueSummaryCalculations.js,revenueSummaryCalculations.js,lib,146,current_revenue,snake_case,snake_case_reference,warning_id,,"if (required_revenue > 0 && current_revenue < required_revenue) { warnings.push(""Current revenue is below required revenue"");"
components\settings\ThemeSettingsCard.jsx,ThemeSettingsCard.jsx,components,11,dark,plain,object_key,object_field,,"medium: ""Medium"", dark: ""Dark"", };"
lib\audit\buildLiveAuditSnapshotExport.js,buildLiveAuditSnapshotExport.js,lib,127,depreciation_exclusion_variance,snake_case,object_key,warning_id,,"), depreciation_exclusion_variance: roundMoney( getValue(explainedVariance, ""depreciation_exclusion_variance"", 0)"
lib\audit\buildLiveAuditSnapshotExport.js,buildLiveAuditSnapshotExport.js,lib,128,depreciation_exclusion_variance,snake_case,warning_id,warning_id,,"depreciation_exclusion_variance: roundMoney( getValue(explainedVariance, ""depreciation_exclusion_variance"", 0) ),"
lib\selectors\quickStartSelectors.js,quickStartSelectors.js,lib,52,direct_cost,snake_case,snake_case_reference,output_contract_field,,"label: ""Direct operating cost"", value: format_rate(output_contract.direct_cost), },"
lib\data\accLevyRates2026_2027.js,accLevyRates2026_2027.js,lib,17,effective_from,snake_case,object_key,object_field,,"source_name: ""ACC Levy Guidebook 2026/2027"", effective_from: ""2026-04-01"", effective_to: ""2027-03-31"","
lib\storage\materialsStorage.js,materialsStorage.js,lib,17,effective_from,snake_case,object_key,object_field,,"profile_version: 1, effective_from: """", is_active: true,"
lib\storage\revenueSummaryStorage.js,revenueSummaryStorage.js,lib,24,effective_from,snake_case,object_key,object_field,,"profile_version: 1, effective_from: """", is_active: true,"
lib\storage\squareMetreRateStorage.js,squareMetreRateStorage.js,lib,19,effective_from,snake_case,object_key,object_field,,"profile_version: 1, effective_from: """", is_active: true,"
lib\data\accLevyRates2026_2027.js,accLevyRates2026_2027.js,lib,18,effective_to,snake_case,object_key,object_field,,"effective_from: ""2026-04-01"", effective_to: ""2027-03-31"", rate_basis: ""per_100_liable_earnings"","
lib\data\accLevyRates2026_2027.js,accLevyRates2026_2027.js,lib,29,employer_work_levy_rate,snake_case,object_key,object_field,,"levy_risk_group: ""ACC levy risk group"", employer_work_levy_rate: ""Employer Work levy rate"", working_safer_levy_rate: ""Working Safer levy rate"","
lib\data\accLevyRates2026_2027.js,accLevyRates2026_2027.js,lib,44,employer_work_levy_rate,snake_case,object_key,object_field,,"levy_risk_group: ""000"", employer_work_levy_rate: 0.00, working_safer_levy_rate: 0.00,"
lib\storage\revenueSummaryStorage.js,revenueSummaryStorage.js,lib,11,equipment_hire_cost,snake_case,object_key,object_field,,"subcontract_general_cost: 0, equipment_hire_cost: 0, trade_delivery_other_cost: 0,"
lib\selectors\quickStartSelectors.js,quickStartSelectors.js,lib,140,equivalent_rate,snake_case,snake_case_reference,output_contract_field,,"headline_rate_text: format_rate(output_contract.labour_rate), equivalent_rate_text: format_rate(output_contract.equivalent_rate), headline_rate_value: format_rate(output_contract.labour_rate),"
lib\selectors\quickStartSelectors.js,quickStartSelectors.js,lib,142,equivalent_rate,snake_case,snake_case_reference,output_contract_field,,"headline_rate_value: format_rate(output_contract.labour_rate), equivalent_rate_value: format_rate(output_contract.equivalent_rate), headline_rate_pct: output_contract.fill_percent,"
lib\selectors\quickStartSelectors.js,quickStartSelectors.js,lib,140,equivalent_rate_text,snake_case,object_key,output_contract_field,,"headline_rate_text: format_rate(output_contract.labour_rate), equivalent_rate_text: format_rate(output_contract.equivalent_rate), headline_rate_value: format_rate(output_contract.labour_rate),"
lib\selectors\quickStartSelectors.js,quickStartSelectors.js,lib,142,equivalent_rate_value,snake_case,object_key,output_contract_field,,"headline_rate_value: format_rate(output_contract.labour_rate), equivalent_rate_value: format_rate(output_contract.equivalent_rate), headline_rate_pct: output_contract.fill_percent,"
lib\calculations\squareMetreRateCalculations.js,squareMetreRateCalculations.js,lib,46,expected_annual_square_metres,snake_case,snake_case_reference,warning_id,,"if (expected_annual_square_metres <= 0) { warnings.push(""Annual volume missing"");"
lib\storage\squareMetreRateStorage.js,squareMetreRateStorage.js,lib,8,expected_annual_square_metres,snake_case,object_key,object_field,,"minimum_charge: 0, expected_annual_square_metres: 0,"
components\rates\square-metre\SquareMetreRateMainCard.jsx,SquareMetreRateMainCard.jsx,components,41,expected_recovery_contribution,snake_case,snake_case_reference,warning_id,,"expected_revenue_annual = 0, expected_recovery_contribution = 0, warnings = [],"
lib\selectors\squareMetreRateSelectors.js,squareMetreRateSelectors.js,lib,57,expected_recovery_contribution,snake_case,snake_case_reference,warning_id,,"expected_recovery_contribution: calculated.expected_recovery_contribution ?? 0, warnings: calculated.warnings ?? [],"
lib\selectors\squareMetreRateSelectors.js,squareMetreRateSelectors.js,lib,6,expected_revenue_annual,snake_case,snake_case_reference,warning_id,,"if ((calculated.expected_revenue_annual ?? 0) <= 0) return ""bad""; if (warning_count > 1) return ""ok"";"
lib\storage\quickStartStorage.js,quickStartStorage.js,lib,22,expected_task_hours,snake_case,object_key,object_field,,"rate_per_m2: 13, expected_task_hours: 8, expected_labour_margin_percent: 20,"
lib\audit\buildLiveAuditSnapshotExport.js,buildLiveAuditSnapshotExport.js,lib,169,explained_variance,snake_case,object_key,warning_id,,"explained_variance: buildExplainedVarianceBlock(explainedVariance),"
lib\calculations\recoveryAnalysisCalculations.js,recoveryAnalysisCalculations.js,lib,115,extra_hours_required_at_current_rates,snake_case,warning_id,warning_id,,"shortfall_amount, extra_hours_required_at_current_rates, cost_reduction_required_at_current_rates,"
lib\calculations\recoveryAnalysisCalculations.js,recoveryAnalysisCalculations.js,lib,57,extra_hours_required_at_current_rates,snake_case,declaration,warning_id,,const extra_hours_required_at_current_rates = shortfall_amount > 0 && weighted_achievable_rate > 0
lib\selectors\recoveryAnalysisSelectors.js,recoveryAnalysisSelectors.js,lib,56,extra_hours_required_at_current_rates,snake_case,object_key,warning_id,,"extra_hours_required_at_current_rates: recovery_analysis.extra_hours_required_at_current_rates,"
lib\selectors\recoveryAnalysisSelectors.js,recoveryAnalysisSelectors.js,lib,57,extra_hours_required_at_current_rates,snake_case,warning_id,warning_id,,"extra_hours_required_at_current_rates: recovery_analysis.extra_hours_required_at_current_rates, extra_hours_required_at_current_rates_display: formatHours("
lib\selectors\recoveryAnalysisSelectors.js,recoveryAnalysisSelectors.js,lib,59,extra_hours_required_at_current_rates,snake_case,warning_id,warning_id,,"extra_hours_required_at_current_rates_display: formatHours( recovery_analysis.extra_hours_required_at_current_rates ),"
lib\selectors\recoveryAnalysisSelectors.js,recoveryAnalysisSelectors.js,lib,58,extra_hours_required_at_current_rates_display,snake_case,object_key,warning_id,,"recovery_analysis.extra_hours_required_at_current_rates, extra_hours_required_at_current_rates_display: formatHours( recovery_analysis.extra_hours_required_at_current_rates"
lib\selectors\quickStartSelectors.js,quickStartSelectors.js,lib,143,fill_percent,snake_case,snake_case_reference,output_contract_field,,"equivalent_rate_value: format_rate(output_contract.equivalent_rate), headline_rate_pct: output_contract.fill_percent, lost_rate_pct: 100 - output_contract.fill_percent,"
lib\selectors\quickStartSelectors.js,quickStartSelectors.js,lib,144,fill_percent,snake_case,snake_case_reference,output_contract_field,,"headline_rate_pct: output_contract.fill_percent, lost_rate_pct: 100 - output_contract.fill_percent, annual_perfect_text: `If everything went perfectly: ${format_currency(output_contract.perfect_world_income)} / year`,"
lib\selectors\quickStartSelectors.js,quickStartSelectors.js,lib,129,format_currency,snake_case,snake_case_reference,output_contract_field,,"total_job_value: format_currency(output_contract.total_job_price),"
lib\selectors\quickStartSelectors.js,quickStartSelectors.js,lib,131,format_currency,snake_case,snake_case_reference,output_contract_field,,"cost_value: format_currency(output_contract.cost_value), labour_value: format_currency(output_contract.labour_value),"
lib\selectors\quickStartSelectors.js,quickStartSelectors.js,lib,132,format_currency,snake_case,snake_case_reference,output_contract_field,,"cost_value: format_currency(output_contract.cost_value), labour_value: format_currency(output_contract.labour_value), remaining_value: format_currency(output_contract.remaining_value),"
lib\selectors\quickStartSelectors.js,quickStartSelectors.js,lib,133,format_currency,snake_case,snake_case_reference,output_contract_field,,"labour_value: format_currency(output_contract.labour_value), remaining_value: format_currency(output_contract.remaining_value),"
lib\selectors\quickStartSelectors.js,quickStartSelectors.js,lib,145,format_currency,snake_case,snake_case_reference,output_contract_field,,"lost_rate_pct: 100 - output_contract.fill_percent, annual_perfect_text: `If everything went perfectly: ${format_currency(output_contract.perfect_world_income)} / year`, annual_real_text: `More realistically: ~ ${format_currency(output_contract.annual_income)} / year`,"
lib\selectors\quickStartSelectors.js,quickStartSelectors.js,lib,146,format_currency,snake_case,snake_case_reference,output_contract_field,,"annual_perfect_text: `If everything went perfectly: ${format_currency(output_contract.perfect_world_income)} / year`, annual_real_text: `More realistically: ~ ${format_currency(output_contract.annual_income)} / year`,"
lib\selectors\quickStartSelectors.js,quickStartSelectors.js,lib,56,format_currency,snake_case,snake_case_reference,output_contract_field,,"label: ""Weekly buffer"", value: format_currency(output_contract.weekly_buffer), },"
lib\selectors\quickStartSelectors.js,quickStartSelectors.js,lib,85,format_currency,snake_case,snake_case_reference,output_contract_field,,"label: ""Total job value"", value: format_currency(output_contract.total_job_price), },"
lib\selectors\quickStartSelectors.js,quickStartSelectors.js,lib,33,format_hours,snake_case,snake_case_reference,output_contract_field,,"label: ""Paid hours per year"", value: format_hours(output_contract.paid_hours_per_year), },"
lib\selectors\quickStartSelectors.js,quickStartSelectors.js,lib,37,format_hours,snake_case,snake_case_reference,output_contract_field,,"label: ""Unpaid time across the year"", value: format_hours(output_contract.non_working_hours), },"
lib\selectors\quickStartSelectors.js,quickStartSelectors.js,lib,41,format_hours,snake_case,snake_case_reference,output_contract_field,,"label: ""Hours you actually work"", value: format_hours(output_contract.working_hours), },"
lib\selectors\quickStartSelectors.js,quickStartSelectors.js,lib,60,format_hours,snake_case,snake_case_reference,output_contract_field,,"label: ""Hours per week"", value: format_hours(output_contract.labour_hours), },"
lib\selectors\quickStartSelectors.js,quickStartSelectors.js,lib,91,format_hours,snake_case,snake_case_reference,output_contract_field,,"label: ""Hours per person"", value: format_hours(output_contract.hours_per_person), },"
lib\selectors\quickStartSelectors.js,quickStartSelectors.js,lib,139,format_rate,snake_case,snake_case_reference,output_contract_field,,"headline_rate_text: format_rate(output_contract.labour_rate), equivalent_rate_text: format_rate(output_contract.equivalent_rate),"
lib\selectors\quickStartSelectors.js,quickStartSelectors.js,lib,140,format_rate,snake_case,snake_case_reference,output_contract_field,,"headline_rate_text: format_rate(output_contract.labour_rate), equivalent_rate_text: format_rate(output_contract.equivalent_rate), headline_rate_value: format_rate(output_contract.labour_rate),"
lib\selectors\quickStartSelectors.js,quickStartSelectors.js,lib,141,format_rate,snake_case,snake_case_reference,output_contract_field,,"equivalent_rate_text: format_rate(output_contract.equivalent_rate), headline_rate_value: format_rate(output_contract.labour_rate), equivalent_rate_value: format_rate(output_contract.equivalent_rate),"
lib\selectors\quickStartSelectors.js,quickStartSelectors.js,lib,142,format_rate,snake_case,snake_case_reference,output_contract_field,,"headline_rate_value: format_rate(output_contract.labour_rate), equivalent_rate_value: format_rate(output_contract.equivalent_rate), headline_rate_pct: output_contract.fill_percent,"
lib\selectors\quickStartSelectors.js,quickStartSelectors.js,lib,22,format_rate,snake_case,snake_case_reference,output_contract_field,,const primary_value = format_rate(output_contract.primary_value);
lib\selectors\quickStartSelectors.js,quickStartSelectors.js,lib,45,format_rate,snake_case,snake_case_reference,output_contract_field,,"label: ""Hourly drop"", value: format_rate(output_contract.rate_drop_amount), },"
lib\selectors\quickStartSelectors.js,quickStartSelectors.js,lib,52,format_rate,snake_case,snake_case_reference,output_contract_field,,"label: ""Direct operating cost"", value: format_rate(output_contract.direct_cost), },"
lib\selectors\quickStartSelectors.js,quickStartSelectors.js,lib,67,format_rate,snake_case,snake_case_reference,output_contract_field,,"label: ""Team rate per hour"", value: format_rate(output_contract.team_rate_per_hour), },"
lib\selectors\quickStartSelectors.js,quickStartSelectors.js,lib,71,format_rate,snake_case,snake_case_reference,output_contract_field,,"label: ""Implied cost per person per hour"", value: format_rate( output_contract.implied_cost_per_person_per_hour"
lib\selectors\revenueSummarySelectors.js,revenueSummarySelectors.js,lib,17,get_health,snake_case,snake_case_reference,warning_id,,"actual_profit_percent: calculated.actual_profit_percent ?? 0, health: get_health(calculated), warning_count: Array.isArray(calculated.warnings)"
lib\selectors\squareMetreRateSelectors.js,squareMetreRateSelectors.js,lib,1,get_rate_health,snake_case,snake_case_reference,warning_id,,function get_rate_health(calculated = {}) { const warning_count = Array.isArray(calculated.warnings)
lib\selectors\squareMetreRateSelectors.js,squareMetreRateSelectors.js,lib,21,get_rate_health,snake_case,snake_case_reference,warning_id,,"expected_revenue_annual: calculated.expected_revenue_annual ?? 0, rate_health: get_rate_health(calculated), warning_count: Array.isArray(calculated.warnings)"
components\materials\MaterialsStatusStrip.jsx,MaterialsStatusStrip.jsx,components,47,good,plain,quoted_object_key,object_field,,"text={profile_active ? ""Profile active"" : ""Profile inactive""} tone={profile_active ? ""good"" : ""bad""} />"
components\materials\MaterialsStatusStrip.jsx,MaterialsStatusStrip.jsx,components,51,good,plain,quoted_object_key,object_field,,"text={revenue_entered ? ""Revenue entered"" : ""Revenue missing""} tone={revenue_entered ? ""good"" : ""bad""} />"
components\materials\MaterialsStatusStrip.jsx,MaterialsStatusStrip.jsx,components,55,good,plain,quoted_object_key,object_field,,"text={cost_entered ? ""Cost entered"" : ""Cost missing""} tone={cost_entered ? ""good"" : ""bad""} />"
components\rates\square-metre\SquareMetreRateStatusStrip.jsx,SquareMetreRateStatusStrip.jsx,components,40,good,plain,quoted_object_key,object_field,,"text={profile_active ? ""Profile active"" : ""Profile inactive""} tone={profile_active ? ""good"" : ""bad""} />"
components\revenue-summary\RevenueSummaryStatusStrip.jsx,RevenueSummaryStatusStrip.jsx,components,42,good,plain,quoted_object_key,object_field,,"text={profile_active ? ""Profile active"" : ""Profile inactive""} tone={profile_active ? ""good"" : ""bad""} />"
app\demo-login\page.jsx,page.jsx,app,23,headers,plain,object_key,object_field,,"method: ""POST"", headers: { ""Content-Type"": ""application/json"","
lib\selectors\quickStartSelectors.js,quickStartSelectors.js,lib,143,headline_rate_pct,snake_case,object_key,output_contract_field,,"equivalent_rate_value: format_rate(output_contract.equivalent_rate), headline_rate_pct: output_contract.fill_percent, lost_rate_pct: 100 - output_contract.fill_percent,"
lib\selectors\quickStartSelectors.js,quickStartSelectors.js,lib,139,headline_rate_text,snake_case,object_key,output_contract_field,,"headline_rate_text: format_rate(output_contract.labour_rate), equivalent_rate_text: format_rate(output_contract.equivalent_rate),"
lib\selectors\quickStartSelectors.js,quickStartSelectors.js,lib,141,headline_rate_value,snake_case,object_key,output_contract_field,,"equivalent_rate_text: format_rate(output_contract.equivalent_rate), headline_rate_value: format_rate(output_contract.labour_rate), equivalent_rate_value: format_rate(output_contract.equivalent_rate),"
components\materials\MaterialsSummaryCard.jsx,MaterialsSummaryCard.jsx,components,37,health,plain,object_key,object_field,,"<div className=""ui-actions""> <Pill text={`Margin health: ${margin_health}`} tone={margin_health} /> </div>"
components\rates\square-metre\SquareMetreRateStatusStrip.jsx,SquareMetreRateStatusStrip.jsx,components,42,health,plain,object_key,object_field,,/> <Pill text={`Rate health: ${rate_health}`} tone={rate_health} /> <Pill
