module_name,variable_name,likely_role,variable_style,occurrence_count,source_areas,source_files,first_seen_file,first_seen_line,extraction_types,notes
assets,active_assets,output_contract_field,snake_case,11,hooks | lib,hooks\cost-allocation\useCostAllocationAssetOverlay.js | hooks\useAssets.js | hooks\useCostAllocation.js | hooks\useCostSummary.js | lib\reconciliation\reconciliationRules.js,hooks\cost-allocation\useCostAllocationAssetOverlay.js,32,declaration | object_key | snake_case_reference,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
assets,asset_detail,output_contract_field,snake_case,1,hooks,hooks\useCostSummary.js,hooks\useCostSummary.js,48,object_key,downstream_contract_candidate
assets,asset_finance_benchmark_total,output_contract_field,snake_case,1,lib,lib\reconciliation\reconciliationRules.js,lib\reconciliation\reconciliationRules.js,219,declaration,downstream_contract_candidate
assets,asset_interest_annual,output_contract_field,snake_case,3,hooks | lib,hooks\useAssets.js | lib\reconciliation\reconciliationRules.js,hooks\useAssets.js,378,object_key | snake_case_reference,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
assets,asset_operator,output_contract_field,snake_case,1,lib,lib\selectors\quickStartSelectors.js,lib\selectors\quickStartSelectors.js,48,snake_case_reference,downstream_contract_candidate
assets,asset_output_contract,output_contract_field,snake_case,68,hooks | lib,hooks\cost-allocation\useCostAllocationAssetOverlay.js | hooks\useCostAllocation.js | hooks\useCostSummary.js | lib\reconciliation\moduleReconciliation.js | lib\reconciliation\reconciliationRules.js,hooks\cost-allocation\useCostAllocationAssetOverlay.js,29,declaration | object_key | snake_case_reference,appears_in_multiple_files | downstream_contract_candidate
assets,asset_outputs,output_contract_field,snake_case,1,hooks,hooks\useRecoverySummary.js,hooks\useRecoverySummary.js,30,declaration,downstream_contract_candidate
assets,asset_overhead_pool_assignment_summary,output_contract_field,snake_case,4,hooks,hooks\useAssets.js | hooks\useCostSummary.js,hooks\useAssets.js,599,object_key | snake_case_reference,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
assets,asset_overhead_pools,output_contract_field,snake_case,6,components | hooks,components\general-overheads\GeneralOverheadSummaryCard.jsx | hooks\useAssets.js | hooks\useGeneralOverheads.js,components\general-overheads\GeneralOverheadSummaryCard.jsx,179,declaration | object_key | snake_case_reference,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
assets,asset_recovery_overlay,output_contract_field,snake_case,1,hooks,hooks\useCostAllocation.js,hooks\useCostAllocation.js,87,declaration,downstream_contract_candidate
assets,asset_related_unassigned_cost,output_contract_field,snake_case,6,hooks,hooks\useAssets.js | hooks\useCostSummary.js | hooks\useGeneralOverheads.js,hooks\useAssets.js,639,object_key | snake_case_reference,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
assets,asset_review_required,output_contract_field,snake_case,4,hooks,hooks\useAssets.js | hooks\useCostSummary.js | hooks\useGeneralOverheads.js,hooks\useAssets.js,639,object_key | warning_id,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
assets,asset_status,output_contract_field,snake_case,9,components | lib,components\assets\AssetForm.jsx | lib\reconciliation\moduleReconciliation.js | lib\reconciliation\reconciliationRules.js,components\assets\AssetForm.jsx,46,declaration | snake_case_reference,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
assets,assets,output_contract_field,plain,11,app | components | hooks,app\cost-summary\page.jsx | components\business-summary\BusinessSummaryCard.jsx | components\business-summary\BusinessSummaryHierarchyBuilder.js | components\business-summary\BusinessSummaryMacroPositionCard.jsx | hooks\useAssets.js | hooks\useBusinessSummary.js | hooks\useCostSummary.js | hooks\useQuoteEngine.js | hooks\useRecoverySummary.js,app\cost-summary\page.jsx,16,object_key,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
assets,assets_benchmark_total,output_contract_field,snake_case,7,hooks | lib,hooks\useAssets.js | lib\reconciliation\reconciliationRules.js | lib\selectors\assetSelectors.js | lib\storage\assetStorage.js,hooks\useAssets.js,209,declaration | object_key | snake_case_reference,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
assets,assets_output,output_contract_field,snake_case,1,components,components\model-readiness\ModelReadinessAuditPanel.jsx,components\model-readiness\ModelReadinessAuditPanel.jsx,40,declaration,downstream_contract_candidate
assets,assets_ready,output_contract_field,snake_case,20,app | hooks | lib,app\dev\model-readiness\page.jsx | app\model-readiness\page.jsx | hooks\useAssets.js | lib\calculations\assetCalculations.js | lib\reconciliation\reconciliationRules.js | lib\selectors\assetSelectors.js,app\dev\model-readiness\page.jsx,80,declaration | object_key | snake_case_reference,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
assets,assigned_asset_overhead_cost,output_contract_field,snake_case,4,hooks,hooks\useCostSummary.js,hooks\useCostSummary.js,26,declaration | snake_case_reference,downstream_contract_candidate
assets,assigned_asset_overhead_cost_annual,output_contract_field,snake_case,5,hooks,hooks\useCostSummary.js,hooks\useCostSummary.js,45,object_key,multiple_roles_detected | downstream_contract_candidate
assets,base_asset_cost_annual,output_contract_field,snake_case,4,hooks,hooks\cost-allocation\useCostAllocationAssetOverlay.js | hooks\useCostSummary.js,hooks\cost-allocation\useCostAllocationAssetOverlay.js,94,object_key,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
assets,build_asset_recovery_overlay,output_contract_field,snake_case,2,hooks,hooks\cost-allocation\useCostAllocationAssetOverlay.js,hooks\cost-allocation\useCostAllocationAssetOverlay.js,28,snake_case_reference,downstream_contract_candidate
assets,default_recovery_hours,output_contract_field,snake_case,1,hooks,hooks\cost-allocation\useCostAllocationAssetOverlay.js,hooks\cost-allocation\useCostAllocationAssetOverlay.js,33,declaration,downstream_contract_candidate
assets,excluded_asset_finance_interest_total,output_contract_field,snake_case,1,lib,lib\reconciliation\reconciliationRules.js,lib\reconciliation\reconciliationRules.js,221,snake_case_reference,downstream_contract_candidate
assets,general_overheads,output_contract_field,snake_case,3,hooks,hooks\useAssets.js,hooks\useAssets.js,203,declaration | snake_case_reference,downstream_contract_candidate
assets,has_productive_asset_recovery_base,output_contract_field,snake_case,24,hooks | lib,hooks\cost-allocation\useCostAllocationOutputContract.js | hooks\useAssets.js | hooks\useBusinessSummary.js | hooks\useCostSummary.js | lib\calculations\cost-allocation\costAllocationInputBuilder.js | lib\calculations\recoverySummaryCalculations.js | lib\selectors\recoverySummarySelectors.js,hooks\cost-allocation\useCostAllocationOutputContract.js,40,declaration | object_key | snake_case_reference,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
assets,live_assets,output_contract_field,snake_case,1,hooks,hooks\useAssets.js,hooks\useAssets.js,419,declaration,downstream_contract_candidate
assets,no_active_assets_confirmed,output_contract_field,snake_case,9,hooks | lib,hooks\useAssets.js | lib\reconciliation\reconciliationRules.js | lib\selectors\assetSelectors.js | lib\storage\assetStorage.js,hooks\useAssets.js,611,declaration | object_key | snake_case_reference,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
assets,output_contract,output_contract_field,snake_case,5,hooks,hooks\useAssets.js,hooks\useAssets.js,202,output_contract_reference,downstream_contract_candidate
assets,productive_asset_cost,output_contract_field,snake_case,11,hooks,hooks\cost-allocation\useCostAllocationAssetOverlay.js | hooks\useBusinessSummary.js | hooks\useCostAllocation.js | hooks\useCostSummary.js,hooks\cost-allocation\useCostAllocationAssetOverlay.js,174,object_key | snake_case_reference,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
assets,productive_asset_count,output_contract_field,snake_case,8,hooks,hooks\useAssets.js | hooks\useBusinessSummary.js | hooks\useCostSummary.js,hooks\useAssets.js,614,object_key | snake_case_reference,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
assets,productive_asset_recovery_cost_annual,output_contract_field,snake_case,4,hooks,hooks\useCostSummary.js,hooks\useCostSummary.js,141,object_key | snake_case_reference,downstream_contract_candidate
assets,recovery_hours_used,output_contract_field,snake_case,5,hooks,hooks\cost-allocation\useCostAllocationAssetOverlay.js,hooks\cost-allocation\useCostAllocationAssetOverlay.js,30,snake_case_reference,downstream_contract_candidate
assets,safe_array,output_contract_field,snake_case,1,hooks,hooks\cost-allocation\useCostAllocationAssetOverlay.js,hooks\cost-allocation\useCostAllocationAssetOverlay.js,32,snake_case_reference,downstream_contract_candidate
assets,safe_number,output_contract_field,snake_case,1,hooks,hooks\cost-allocation\useCostAllocationAssetOverlay.js,hooks\cost-allocation\useCostAllocationAssetOverlay.js,33,snake_case_reference,downstream_contract_candidate
assets,saved_assets,output_contract_field,snake_case,2,hooks | lib,hooks\useAssets.js | lib\selectors\assetSelectors.js,hooks\useAssets.js,419,snake_case_reference,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
assets,support_asset_cost,output_contract_field,snake_case,9,hooks,hooks\cost-allocation\useCostAllocationAssetOverlay.js | hooks\useBusinessSummary.js | hooks\useCostAllocation.js | hooks\useCostSummary.js,hooks\cost-allocation\useCostAllocationAssetOverlay.js,175,object_key | snake_case_reference,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
assets,support_asset_count,output_contract_field,snake_case,8,hooks,hooks\useAssets.js | hooks\useBusinessSummary.js | hooks\useCostSummary.js,hooks\useAssets.js,615,object_key | snake_case_reference,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
assets,total_allocated_asset_overhead_cost_annual,output_contract_field,snake_case,1,hooks,hooks\useCostSummary.js,hooks\useCostSummary.js,27,snake_case_reference,downstream_contract_candidate
assets,total_asset_cost_annual,output_contract_field,snake_case,21,hooks | lib,hooks\useAssets.js | hooks\useBusinessSummary.js | hooks\useCostSummary.js | lib\audit\buildLiveAuditSnapshotExport.js | lib\calculations\quoteEngineCalculations.js | lib\reconciliation\reconciliationRules.js,hooks\useAssets.js,369,declaration | object_key | snake_case_reference,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
assets,total_asset_interest_annual,output_contract_field,snake_case,4,hooks | lib,hooks\useCostSummary.js | lib\reconciliation\reconciliationRules.js,hooks\useCostSummary.js,46,declaration | object_key | snake_case_reference,appears_in_multiple_files | downstream_contract_candidate
assets,total_asset_recovery_cost_annual,output_contract_field,snake_case,6,hooks,hooks\useAssets.js | hooks\useCostSummary.js,hooks\useAssets.js,641,object_key | snake_case_reference,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
assets,total_general_overheads_before_asset_assignment,output_contract_field,snake_case,3,hooks,hooks\useCostSummary.js,hooks\useCostSummary.js,29,declaration | object_key,multiple_roles_detected | downstream_contract_candidate
assets,total_unassigned_asset_related_overhead_cost_annual,output_contract_field,snake_case,4,hooks,hooks\useAssets.js | hooks\useCostSummary.js | hooks\useGeneralOverheads.js,hooks\useAssets.js,636,object_key,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
assets,asset_assignment,consumed_field,snake_case,2,hooks,hooks\cost-allocation\useCostAllocationAssignmentCards.js | hooks\useCostAllocation.js,hooks\cost-allocation\useCostAllocationAssignmentCards.js,306,destructured_name | object_key,multiple_roles_detected | appears_in_multiple_files | consumed_from_upstream
assets,allocation_status,status_field,snake_case,7,components | lib,components\assets\AssetSummaryCard.jsx | lib\selectors\assetSelectors.js,components\assets\AssetSummaryCard.jsx,86,declaration | snake_case_reference,appears_in_multiple_files
assets,asset_pool_guardrail_status,status_field,snake_case,2,lib,lib\selectors\assetSelectors.js,lib\selectors\assetSelectors.js,309,declaration | snake_case_reference,
assets,asset_pool_status,status_field,snake_case,5,hooks | lib,hooks\cost-allocation\useCostAllocationAssignmentCards.js | lib\calculations\cost-allocation\costAllocationPoolBuilders.js | lib\calculations\costAllocationRules.js | lib\selectors\cost-allocation\costAllocationCardSections.js,hooks\cost-allocation\useCostAllocationAssignmentCards.js,239,object_key | snake_case_reference,appears_in_multiple_files
assets,asset_recovery_status,status_field,snake_case,13,components | hooks | lib,components\recovery-summary\RecoverySummaryMainCard.jsx | components\recovery-summary\RecoverySummaryStatusStrip.jsx | components\recovery-summary\main-card\RecoverySupportingEvidenceDetail.jsx | hooks\useRecoverySummary.js | lib\calculations\recoverySummaryCalculations.js | lib\selectors\recoverySummarySelectors.js,components\recovery-summary\RecoverySummaryMainCard.jsx,73,declaration | object_key | snake_case_reference,appears_in_multiple_files
assets,asset_utilisation_status,status_field,snake_case,8,hooks | lib,hooks\cost-allocation\useCostAllocationOutputContract.js | hooks\useRecoverySummary.js | lib\calculations\cost-allocation\costAllocationInputBuilder.js | lib\calculations\recoverySummaryCalculations.js | lib\selectors\recoverySummarySelectors.js,hooks\cost-allocation\useCostAllocationOutputContract.js,38,declaration | object_key | snake_case_reference,appears_in_multiple_files
assets,assignment_status,status_field,snake_case,4,hooks | lib,hooks\useAssets.js | lib\selectors\assetSelectors.js,hooks\useAssets.js,99,declaration | object_key | snake_case_reference,appears_in_multiple_files
assets,finance_status,status_field,snake_case,24,components | hooks | lib,components\assets\AssetForm.jsx | hooks\useAssets.js | lib\calculations\assetCalculations.js | lib\selectors\assetSelectors.js | lib\storage\assetStorage.js,components\assets\AssetForm.jsx,48,declaration | object_key | snake_case_reference,appears_in_multiple_files
assets,next_status,status_field,snake_case,5,components,components\assets\AssetForm.jsx,components\assets\AssetForm.jsx,54,snake_case_reference,
assets,status,status_field,plain,2,app | hooks,app\assets\page.jsx | hooks\useAssets.js,app\assets\page.jsx,8,declaration | destructured_name,appears_in_multiple_files
assets,Ready,readiness_field,PascalCase,1,components,components\assets\AssetStatusStrip.jsx,components\assets\AssetStatusStrip.jsx,44,quoted_object_key,
assets,active_assets_ready,readiness_field,snake_case,6,lib,lib\reconciliation\reconciliationRules.js | lib\selectors\assetSelectors.js,lib\reconciliation\reconciliationRules.js,95,declaration | snake_case_reference,appears_in_multiple_files
assets,has_active_assets,readiness_field,snake_case,7,lib,lib\reconciliation\reconciliationRules.js,lib\reconciliation\reconciliationRules.js,88,declaration | snake_case_reference,
assets,has_asset_data,readiness_field,snake_case,3,lib,lib\selectors\costSummarySelectors.js,lib\selectors\costSummarySelectors.js,138,declaration | snake_case_reference,
assets,has_asset_finance_interest_duplication,readiness_field,snake_case,2,hooks,hooks\useGeneralOverheads.js,hooks\useGeneralOverheads.js,470,declaration | snake_case_reference,
assets,has_asset_rate,readiness_field,snake_case,1,hooks,hooks\cost-allocation\useCostAllocationGroupRecoveryRows.js,hooks\cost-allocation\useCostAllocationGroupRecoveryRows.js,237,object_key,
assets,has_asset_recovery_base,readiness_field,snake_case,6,lib,lib\calculations\recoverySummaryCalculations.js,lib\calculations\recoverySummaryCalculations.js,145,declaration | snake_case_reference,
assets,has_asset_strategy_without_assets,readiness_field,snake_case,2,lib,lib\calculations\recoveryOutcomeCalculations.js,lib\calculations\recoveryOutcomeCalculations.js,162,snake_case_reference,
assets,has_asset_structure_issue,readiness_field,snake_case,10,lib,lib\calculations\cost-allocation\costAllocationStatus.js | lib\calculations\cost-allocation\costAllocationWarnings.js | lib\calculations\costAllocationRules.js,lib\calculations\cost-allocation\costAllocationStatus.js,4,declaration | snake_case_reference,appears_in_multiple_files
assets,has_finance,readiness_field,snake_case,8,lib,lib\calculations\assetCalculations.js,lib\calculations\assetCalculations.js,143,declaration | snake_case_reference,
assets,has_hydrated,readiness_field,snake_case,5,lib,lib\storage\assetStorage.js,lib\storage\assetStorage.js,330,array_destructured_name | snake_case_reference,
assets,has_low_asset_coverage,readiness_field,snake_case,5,lib,lib\calculations\cost-allocation\costAllocationWarnings.js | lib\calculations\costAllocationRules.js,lib\calculations\cost-allocation\costAllocationWarnings.js,14,declaration | snake_case_reference,appears_in_multiple_files
assets,has_positive_number,readiness_field,snake_case,17,lib,lib\selectors\assetSelectors.js,lib\selectors\assetSelectors.js,29,snake_case_reference,
assets,has_productive_asset_zero_utilisation,readiness_field,snake_case,4,lib,lib\calculations\cost-allocation\costAllocationWarnings.js | lib\calculations\costAllocationRules.js,lib\calculations\cost-allocation\costAllocationWarnings.js,22,declaration | warning_id,appears_in_multiple_files
assets,has_productive_assets,readiness_field,snake_case,4,lib,lib\calculations\cost-allocation\costAllocationValidation.js,lib\calculations\cost-allocation\costAllocationValidation.js,199,declaration | snake_case_reference,
assets,has_valid_number,readiness_field,snake_case,2,lib,lib\selectors\assetSelectors.js,lib\selectors\assetSelectors.js,33,snake_case_reference,
assets,has_value,readiness_field,snake_case,9,lib,lib\selectors\assetSelectors.js,lib\selectors\assetSelectors.js,25,snake_case_reference,
assets,is_active,readiness_field,snake_case,10,components | hooks | lib,components\assets\AssetForm.jsx | hooks\useAssets.js | lib\storage\assetProfileStorage.js | lib\storage\assetStorage.js,components\assets\AssetForm.jsx,56,object_key | snake_case_reference,appears_in_multiple_files
assets,is_asset_finance_interest,readiness_field,snake_case,4,lib,lib\calculations\generalOverheadCalculations.js | lib\selectors\general-overheads\generalOverheadAllocationSelectors.js,lib\calculations\generalOverheadCalculations.js,204,declaration | snake_case_reference,appears_in_multiple_files
assets,is_asset_finance_interest_row,readiness_field,snake_case,3,lib,lib\calculations\generalOverheadCalculations.js,lib\calculations\generalOverheadCalculations.js,6,snake_case_reference,
assets,is_asset_recovery_clean,readiness_field,snake_case,2,lib,lib\selectors\recoverySummarySelectors.js,lib\selectors\recoverySummarySelectors.js,241,snake_case_reference,
assets,is_asset_related_pool,readiness_field,snake_case,7,hooks | lib,hooks\useGeneralOverheads.js | lib\selectors\general-overheads\generalOverheadAllocationSelectors.js | lib\selectors\general-overheads\generalOverheadPoolSelectors.js,hooks\useGeneralOverheads.js,506,declaration | object_key | snake_case_reference,appears_in_multiple_files
assets,is_current,readiness_field,snake_case,2,components | lib,components\assets\AssetListCard.jsx | lib\selectors\assetSelectors.js,components\assets\AssetListCard.jsx,35,object_key | snake_case_reference,appears_in_multiple_files
assets,is_fully_allocated,readiness_field,snake_case,3,components,components\cost-allocation\groups\CostAllocationGroupAssetBuilder.jsx,components\cost-allocation\groups\CostAllocationGroupAssetBuilder.jsx,90,declaration | snake_case_reference,
assets,is_over_allocated,readiness_field,snake_case,3,components,components\assets\AssetSummaryCard.jsx,components\assets\AssetSummaryCard.jsx,85,declaration | snake_case_reference,
assets,is_ready,readiness_field,snake_case,3,components | lib,components\assets\AssetStatusStrip.jsx | lib\selectors\assetSelectors.js,components\assets\AssetStatusStrip.jsx,23,object_key | snake_case_reference,appears_in_multiple_files
assets,is_retired,readiness_field,snake_case,23,components | hooks | lib,components\assets\AssetForm.jsx | components\assets\AssetSummaryCard.jsx | hooks\useAssets.js | lib\calculations\assetCalculations.js | lib\selectors\assetSelectors.js | lib\storage\assetStorage.js,components\assets\AssetForm.jsx,46,declaration | object_key | snake_case_reference,appears_in_multiple_files
assets,is_same_asset_as_active,readiness_field,snake_case,2,lib,lib\storage\assetProfileStorage.js,lib\storage\assetProfileStorage.js,39,declaration | snake_case_reference,
assets,is_unmatched,readiness_field,snake_case,1,components,components\cost-allocation\groups\CostAllocationGroupAssetBuilder.jsx,components\cost-allocation\groups\CostAllocationGroupAssetBuilder.jsx,192,snake_case_reference,
assets,is_valid_active_asset_record,readiness_field,snake_case,2,lib,lib\selectors\assetSelectors.js,lib\selectors\assetSelectors.js,182,snake_case_reference,
assets,no_active_assets_ready,readiness_field,snake_case,5,lib,lib\selectors\assetSelectors.js,lib\selectors\assetSelectors.js,321,declaration | snake_case_reference,
assets,no_assets_confirmed_ready,readiness_field,snake_case,4,lib,lib\reconciliation\reconciliationRules.js,lib\reconciliation\reconciliationRules.js,90,declaration | snake_case_reference,
assets,asset_overhead_assignment_warnings,warnings_field,snake_case,2,hooks,hooks\useAssets.js,hooks\useAssets.js,598,declaration | warning_id,
assets,warnings,warnings_field,plain,1,lib,lib\selectors\assetSelectors.js,lib\selectors\assetSelectors.js,256,declaration,
assets,absolute_variance_percent,warning_id,snake_case,3,lib,lib\calculations\assetCalculations.js,lib\calculations\assetCalculations.js,310,declaration | warning_id,
assets,active_saved_assets,warning_id,snake_case,4,lib,lib\selectors\assetSelectors.js,lib\selectors\assetSelectors.js,257,declaration | snake_case_reference,
assets,asset_finance_variance,warning_id,snake_case,11,components | lib,components\business-summary\BusinessSummaryMacroPositionCard.jsx | components\model-readiness\ModelReadinessAuditPanel.jsx | lib\audit\buildLiveAuditSnapshotExport.js,components\business-summary\BusinessSummaryMacroPositionCard.jsx,176,declaration | object_key | warning_id,appears_in_multiple_files
assets,asset_id,warning_id,snake_case,10,hooks | lib,hooks\cost-allocation\useCostAllocationAssetOverlay.js | hooks\cost-allocation\useCostAllocationGroupRecoveryRows.js | hooks\useAssets.js | lib\calculations\cost-allocation\costAllocationValidation.js | lib\storage\assetStorage.js,hooks\cost-allocation\useCostAllocationAssetOverlay.js,90,object_key | snake_case_reference,multiple_roles_detected | appears_in_multiple_files
assets,asset_model_variance,warning_id,snake_case,5,components | lib,components\model-readiness\ModelReadinessAuditPanel.jsx | lib\audit\buildLiveAuditSnapshotExport.js,components\model-readiness\ModelReadinessAuditPanel.jsx,190,object_key | warning_id,appears_in_multiple_files
assets,asset_name,warning_id,snake_case,9,hooks | lib,hooks\cost-allocation\useCostAllocationAssetOverlay.js | hooks\cost-allocation\useCostAllocationGroupRecoveryRows.js | hooks\useAssets.js | lib\calculations\cost-allocation\costAllocationValidation.js | lib\storage\assetStorage.js,hooks\cost-allocation\useCostAllocationAssetOverlay.js,69,object_key | snake_case_reference,multiple_roles_detected | appears_in_multiple_files
assets,asset_pool_assigned_over_available,warning_id,snake_case,1,hooks,hooks\useAssets.js,hooks\useAssets.js,602,snake_case_reference,
assets,asset_pool_over_allocated,warning_id,snake_case,3,lib,lib\calculations\costAllocationRules.js | lib\selectors\assetSelectors.js | lib\selectors\general-overheads\generalOverheadWarnings.js,lib\calculations\costAllocationRules.js,268,snake_case_reference,appears_in_multiple_files
assets,asset_pool_partially_allocated,warning_id,snake_case,1,lib,lib\selectors\general-overheads\generalOverheadWarnings.js,lib\selectors\general-overheads\generalOverheadWarnings.js,31,snake_case_reference,
assets,asset_pool_review_required,warning_id,snake_case,2,lib,lib\selectors\assetSelectors.js,lib\selectors\assetSelectors.js,303,declaration | warning_id,
assets,asset_recovery_clean,warning_id,snake_case,3,lib,lib\recovery\recoveryRiskWarningSystem.js,lib\recovery\recoveryRiskWarningSystem.js,428,snake_case_reference,
assets,asset_recovery_included,warning_id,snake_case,1,lib,lib\calculations\recoverySummaryCalculations.js,lib\calculations\recoverySummaryCalculations.js,820,snake_case_reference,
assets,asset_recovery_selected,warning_id,snake_case,2,lib,lib\calculations\cost-allocation\costAllocationValidation.js | lib\calculations\costAllocationRules.js,lib\calculations\cost-allocation\costAllocationValidation.js,173,snake_case_reference,appears_in_multiple_files
assets,asset_recovery_without_assets,warning_id,snake_case,1,lib,lib\calculations\recoverySummaryCalculations.js,lib\calculations\recoverySummaryCalculations.js,824,snake_case_reference,
assets,asset_recovery_without_productive_asset_structure,warning_id,snake_case,1,lib,lib\calculations\cost-allocation\costAllocationWarnings.js,lib\calculations\cost-allocation\costAllocationWarnings.js,153,snake_case_reference,
assets,asset_requirement_met,warning_id,snake_case,1,lib,lib\calculations\cost-allocation\costAllocationValidation.js,lib\calculations\cost-allocation\costAllocationValidation.js,139,snake_case_reference,
assets,asset_share_without_asset_recovery_base,warning_id,snake_case,2,components | lib,components\recovery-summary\recoverySummaryWarningDetails.js | lib\calculations\recoverySummaryCalculations.js,components\recovery-summary\recoverySummaryWarningDetails.js,168,object_key | snake_case_reference,appears_in_multiple_files
assets,asset_state,warning_id,snake_case,5,lib,lib\selectors\assetSelectors.js,lib\selectors\assetSelectors.js,351,snake_case_reference,
assets,asset_type,warning_id,snake_case,9,components | hooks | lib,components\assets\AssetForm.jsx | hooks\cost-allocation\useCostAllocationAssetOverlay.js | hooks\cost-allocation\useCostAllocationGroupRecoveryRows.js | hooks\useAssets.js | lib\selectors\assetSelectors.js | lib\storage\assetStorage.js,components\assets\AssetForm.jsx,63,object_key | snake_case_reference,multiple_roles_detected | appears_in_multiple_files
assets,asset_utilisation_unverified,warning_id,snake_case,1,lib,lib\calculations\recoverySummaryCalculations.js,lib\calculations\recoverySummaryCalculations.js,821,snake_case_reference,
assets,assets_variance_amount,warning_id,snake_case,4,lib,lib\calculations\assetCalculations.js | lib\selectors\assetSelectors.js,lib\calculations\assetCalculations.js,424,declaration | object_key | warning_id,appears_in_multiple_files
assets,assets_variance_amount_label,warning_id,snake_case,3,components | lib,components\assets\AssetStatusStrip.jsx | lib\selectors\assetSelectors.js,components\assets\AssetStatusStrip.jsx,13,object_key | warning_id,appears_in_multiple_files
assets,assets_variance_percent,warning_id,snake_case,6,lib,lib\calculations\assetCalculations.js | lib\selectors\assetSelectors.js,lib\calculations\assetCalculations.js,304,declaration | object_key | warning_id,appears_in_multiple_files
assets,assets_variance_percent_label,warning_id,snake_case,3,components | lib,components\assets\AssetStatusStrip.jsx | lib\selectors\assetSelectors.js,components\assets\AssetStatusStrip.jsx,14,object_key | warning_id,appears_in_multiple_files
assets,finance_start_date,warning_id,snake_case,5,hooks | lib,hooks\useAssets.js | lib\selectors\assetSelectors.js | lib\storage\assetStorage.js,hooks\useAssets.js,390,object_key | snake_case_reference,multiple_roles_detected | appears_in_multiple_files
assets,finance_term_years,warning_id,snake_case,3,lib,lib\selectors\assetSelectors.js | lib\storage\assetStorage.js,lib\selectors\assetSelectors.js,359,object_key | snake_case_reference,multiple_roles_detected | appears_in_multiple_files
assets,get_active_saved_assets,warning_id,snake_case,1,lib,lib\selectors\assetSelectors.js,lib\selectors\assetSelectors.js,257,snake_case_reference,
assets,grouped_asset_ids,warning_id,snake_case,1,lib,lib\calculations\cost-allocation\costAllocationValidation.js,lib\calculations\cost-allocation\costAllocationValidation.js,98,snake_case_reference,
assets,interest_rate,warning_id,snake_case,3,lib,lib\selectors\assetSelectors.js | lib\storage\assetStorage.js,lib\selectors\assetSelectors.js,355,object_key | snake_case_reference,multiple_roles_detected | appears_in_multiple_files
assets,invalid_active_assets,warning_id,snake_case,1,lib,lib\selectors\assetSelectors.js,lib\selectors\assetSelectors.js,422,snake_case_reference,
assets,linked_asset_ids,warning_id,snake_case,1,lib,lib\calculations\cost-allocation\costAllocationValidation.js,lib\calculations\cost-allocation\costAllocationValidation.js,90,snake_case_reference,
assets,low_productive_asset_coverage,warning_id,snake_case,1,lib,lib\calculations\cost-allocation\costAllocationWarnings.js,lib\calculations\cost-allocation\costAllocationWarnings.js,108,snake_case_reference,
assets,message,warning_id,plain,1,hooks,hooks\useAssets.js,hooks\useAssets.js,603,object_key,
assets,missing_asset_ids,warning_id,snake_case,1,lib,lib\calculations\cost-allocation\costAllocationValidation.js,lib\calculations\cost-allocation\costAllocationValidation.js,142,snake_case_reference,
assets,missing_productive_asset_utilisation,warning_id,snake_case,1,lib,lib\calculations\recoverySummaryCalculations.js,lib\calculations\recoverySummaryCalculations.js,785,snake_case_reference,
assets,productive_asset_pool_over_allocated,warning_id,snake_case,1,lib,lib\calculations\costAllocationRules.js,lib\calculations\costAllocationRules.js,270,snake_case_reference,
assets,productive_asset_recovery_rate_label,warning_id,snake_case,1,components,components\assets\AssetStatusStrip.jsx,components\assets\AssetStatusStrip.jsx,20,snake_case_reference,
assets,productive_asset_zero_utilisation,warning_id,snake_case,1,lib,lib\calculations\cost-allocation\costAllocationWarnings.js,lib\calculations\cost-allocation\costAllocationWarnings.js,162,warning_id,
assets,productive_assets_missing_utilisation,warning_id,snake_case,2,lib,lib\selectors\assetSelectors.js,lib\selectors\assetSelectors.js,272,declaration | warning_id,
assets,purchase_price,warning_id,snake_case,3,lib,lib\selectors\assetSelectors.js | lib\storage\assetStorage.js,lib\selectors\assetSelectors.js,351,object_key | snake_case_reference,multiple_roles_detected | appears_in_multiple_files
assets,reconciliation_state,warning_id,snake_case,2,lib,lib\selectors\assetSelectors.js,lib\selectors\assetSelectors.js,409,snake_case_reference,
